epoch,loss,ce_loss,physics_loss,model
139,0.28619376701467175,0.18597576197455912,0.5010900181882522,Physics-informed NN
140,0.28184555032674,0.1836383084163946,0.49103619947152977,Physics-informed NN
141,0.2821592373006484,0.1849331277258256,0.48613052508410287,Physics-informed NN
142,0.2817155263003181,0.18537087826167836,0.48172323844012094,Physics-informed NN
143,0.2791941709378186,0.1782683195436702,0.5046292648595923,Physics-informed NN
144,0.28134071826934814,0.18164395146510182,0.4984838384039262,Physics-informed NN
145,0.2745907955309924,0.17335289103143356,0.5061895216212553,Physics-informed NN
146,0.27891575062976165,0.17807199499186346,0.5042187571525574,Physics-informed NN
147,0.2872021198272705,0.19191266245701732,0.4764472701970269,Physics-informed NN
148,0.28002941257813396,0.17771210872075138,0.5115865223547992,Physics-informed NN
149,0.2860740510856404,0.1853648231310003,0.5035461537978229,Physics-informed NN
150,0.28525203817030964,0.18780105692498825,0.48725490009083466,Physics-informed NN
151,0.2799907800029306,0.18070280113640955,0.496439888196833,Physics-informed NN
152,0.2850775946589077,0.1856550337637172,0.49711280009325814,Physics-informed NN
153,0.2831532955169678,0.18261674747747533,0.5026827349382288,Physics-informed NN
154,0.27749381871784434,0.17737277180832975,0.5006051940076491,Physics-informed NN
155,0.2833204374593847,0.18362893690081203,0.4984575001632466,Physics-informed NN
156,0.2806415855884552,0.181252501466695,0.4969454337568844,Physics-informed NN
157,0.27840134326149435,0.17774883964482477,0.5032625198364258,Physics-informed NN
158,0.28458842810462504,0.18525035854648142,0.4966903118526234,Physics-informed NN
159,0.2819998623693691,0.18351417429306927,0.49242843249264884,Physics-informed NN
160,0.2794246024945203,0.17892149704344132,0.5025155158603892,Physics-informed NN
161,0.27412130026256337,0.17346903594101176,0.5032613032004413,Physics-informed NN
162,0.2780390434405383,0.18122384017881224,0.4840760301141178,Physics-informed NN
163,0.27896105804864096,0.18069789405254758,0.4913158258971046,Physics-informed NN
164,0.2779858340235317,0.1755837552687701,0.5120103779961082,Physics-informed NN
165,0.2768118626931134,0.1761084514505723,0.503517045694239,Physics-informed NN
166,0.28119223258074594,0.17881349956288056,0.5118936475585488,Physics-informed NN
167,0.2833912723204669,0.18173599812914343,0.5082763398394865,Physics-informed NN
168,0.2790328667444341,0.18021607311332927,0.4940839760443744,Physics-informed NN
169,0.28756847802330465,0.1866784420083551,0.5044501879635979,Physics-informed NN
170,0.2852626109824461,0.1840573036495377,0.5060265344731948,Physics-informed NN
171,0.2778850767542334,0.180817508522202,0.48533783064169045,Physics-informed NN
172,0.2763592206379947,0.180953888770412,0.47702664838117714,Physics-informed NN
173,0.28108980901101055,0.1818228832939092,0.4963346053572262,Physics-informed NN
174,0.28027529400937695,0.1765502954230589,0.518624971894657,Physics-informed NN
175,0.2820729665896472,0.1816237770459231,0.5022459608667037,Physics-informed NN
176,0.27851536782348857,0.1800764435354401,0.4921945859404171,Physics-informed NN
177,0.2773202254491694,0.17786331913050482,0.49728454561794505,Physics-informed NN
178,0.2856833180960487,0.1846627075882519,0.5051030166008893,Physics-informed NN
179,0.2776346171603483,0.17755364056895762,0.500404862796559,Physics-informed NN
180,0.2764644815641291,0.17465073308523962,0.5090687309994417,Physics-informed NN
181,0.276112379396663,0.17492232384050593,0.5059502615648157,Physics-informed NN
182,0.2760457729592043,0.17800812160267548,0.49018825853572173,Physics-informed NN
183,0.2791856930536382,0.1799236470285584,0.4963102095267352,Physics-informed NN
184,0.2823690701933468,0.18149425396147897,0.5043740886099198,Physics-informed NN
185,0.2793135783251594,0.18004317011903315,0.49635205198736754,Physics-informed NN
186,0.2790622500812306,0.18047000906046698,0.49296118932611804,Physics-informed NN
187,0.280880447696237,0.18183739658664255,0.4952152371406555,Physics-informed NN
188,0.2833871394395828,0.18455240261905334,0.49417366701013904,Physics-informed NN
189,0.28129557301016417,0.18372133374214172,0.4878711700439453,Physics-informed NN
190,0.2719269114382127,0.17413006197003758,0.48898424646433664,Physics-informed NN
191,0.2762471945846782,0.1743799925727003,0.5093359894612256,Physics-informed NN
192,0.27756042515530305,0.17532597657512217,0.5111722420243656,Physics-informed NN
193,0.2837635418948005,0.18244055001174703,0.5066149515264174,Physics-informed NN
194,0.28214991793913,0.18320172762169556,0.49474093843908873,Physics-informed NN
195,0.2753397559418398,0.17734106673913844,0.4899934460135067,Physics-informed NN
196,0.2785245732349508,0.1794770136475563,0.4952377887333141,Physics-informed NN
197,0.2758396443198709,0.1762973832733491,0.49771130435607014,Physics-informed NN
198,0.2737996806116665,0.17512383881737204,0.49337921072455015,Physics-informed NN
199,0.28125547836808595,0.1820794773452422,0.49588001826230216,Physics-informed NN
200,0.28615471720695496,0.1817716097130495,0.5219155269510606,Physics-informed NN
201,0.2786288436721353,0.17760680944604032,0.5051101481213289,Physics-informed NN
202,0.2738758869030896,0.1756989061832428,0.49088489308076744,Physics-informed NN
203,0.27399150238317604,0.17485237559851477,0.4956956225283006,Physics-informed NN
204,0.2757648650337668,0.17701529492350185,0.493747856687097,Physics-informed NN
205,0.28111643826260285,0.18167805408730225,0.497191912987653,Physics-informed NN
206,0.27858010898618135,0.17850924765362458,0.5003543145516339,Physics-informed NN
207,0.27429890457321615,0.17137481009258942,0.5146204390946556,Physics-informed NN
208,0.28356971986153545,0.1805321916061289,0.5151876070920158,Physics-informed NN
209,0.2762209624052048,0.17658346233999028,0.49818750514703636,Physics-informed NN
210,0.2826495977009044,0.18347557940903833,0.49587006779278026,Physics-informed NN
211,0.2744176641983144,0.17424128336064956,0.5008818980525521,Physics-informed NN
212,0.2773460237418904,0.17692509907133439,0.5021046294885523,Physics-informed NN
213,0.2804056704044342,0.18027320065919092,0.5006623373312109,Physics-informed NN
214,0.2792060708298403,0.18025757985956528,0.49474244608598594,Physics-informed NN
215,0.2826408103984945,0.1858254048754187,0.48407700482536764,Physics-informed NN
216,0.2785537838935852,0.17855030385886922,0.5000173659885631,Physics-informed NN
217,0.27930253744125366,0.17950566332129872,0.4989843684084275,Physics-informed NN
218,0.27629445230259614,0.17562025610138388,0.5033709704875946,Physics-informed NN
219,0.27731047132435965,0.17828858775251052,0.4951094441554126,Physics-informed NN
220,0.27402502123047323,0.17510057065416784,0.49462225507287416,Physics-informed NN
221,0.28072720415451946,0.17847874497666077,0.5112422844942879,Physics-informed NN
222,0.2826739041244282,0.18321134237682118,0.4973128122441909,Physics-informed NN
223,0.276486361727995,0.17752248092609293,0.49481939392931323,Physics-informed NN
224,0.27677101422758665,0.17515008589800665,0.5081046188578886,Physics-informed NN
225,0.28139762492740855,0.18002951671095455,0.5068405182922587,Physics-informed NN
226,0.2775871622211793,0.17942246005815618,0.49082348451894875,Physics-informed NN
227,0.2808306734351551,0.18209344499251423,0.49368613607743206,Physics-informed NN
228,0.27688735372879925,0.17632846358944387,0.502794441054849,Physics-informed NN
229,0.2788280634319081,0.18017477103892496,0.4932664492551018,Physics-informed NN
230,0.2811865701394923,0.18157221552203684,0.4980717511738048,Physics-informed NN
231,0.2828797312343822,0.18213408045908985,0.5037282512468451,Physics-informed NN
232,0.27510321841520424,0.17613564519321218,0.4948378555914935,Physics-informed NN
233,0.2823406528024113,0.18123607249820933,0.5055228857433095,Physics-informed NN
234,0.2773223869940814,0.1774755795212353,0.4992340136976803,Physics-informed NN
235,0.2774280555108014,0.17930636160513935,0.49060845024445476,Physics-informed NN
236,0.2765953190186444,0.17843732062508078,0.4907900007332073,Physics-informed NN
237,0.27358855307102203,0.1755077987909317,0.49040376088198495,Physics-informed NN
238,0.27166322224280415,0.17315806097844066,0.49252578616142273,Physics-informed NN
239,0.2714061176075655,0.1712135409607607,0.5009628709624795,Physics-informed NN
240,0.27682335762416616,0.17665234865511165,0.5008550356416142,Physics-informed NN
241,0.2764418072560254,0.1733258051030776,0.5155800160239724,Physics-informed NN
242,0.27891455327763276,0.1797290425747633,0.4959275336826549,Physics-informed NN
243,0.27311081044814167,0.17295431564835942,0.5007824512089,Physics-informed NN
244,0.2770521798554589,0.17606847777086146,0.5049185156822205,Physics-informed NN
245,0.27470701231675987,0.1743511627702152,0.5017792372142568,Physics-informed NN
246,0.2759456827360041,0.17442957092733943,0.5075805397594676,Physics-informed NN
247,0.2842179098550011,0.18187091280432308,0.5117349624633789,Physics-informed NN
248,0.2822940945625305,0.18604858657893011,0.481227531152613,Physics-informed NN
249,0.2785674289745443,0.1805181086939924,0.4902465886929456,Physics-informed NN
250,0.28070586043245654,0.18087893198518193,0.4991346141871284,Physics-informed NN
