tag,fault_type,severity,omega_step,load_profile,seed,speed_error_rms,speed_error_mean_abs,speed_error_max_abs,residual_energy_mean,current_residual_energy_mean,r_id_rms,r_iq_rms,r_omega_rms,control_effort_rms,control_effort_mean,pi_effort_rms,pi_effort_mean
20260301_204447_w50_lp0_seed1_ld_mismatch_m05,ld_mismatch,-0.05,50.0,0,1,5.232036787523744,4.591578462700137,7.252852307431034,0.000302443897601022,0.00020119147186952038,0.010068445284592773,0.009990889921357453,0.010062426433594512,10.590170900711733,10.584122551334888,1.4854641083153466,1.4753442581578657
20260301_204447_w50_lp0_seed1_ld_mismatch_p05,ld_mismatch,0.05,50.0,0,1,5.232036787523744,4.591578462700137,7.252852307431034,0.000302443897601022,0.00020119147186952038,0.010068445284592773,0.009990889921357453,0.010062426433594512,10.590170900711733,10.584122551334888,1.4854641083153466,1.4753442581578657
20260301_204447_w50_lp0_seed1_ld_mismatch_p10,ld_mismatch,0.1,50.0,0,1,5.232036787523744,4.591578462700137,7.252852307431034,0.000302443897601022,0.00020119147186952038,0.010068445284592773,0.009990889921357453,0.010062426433594512,10.590170900711733,10.584122551334888,1.4854641083153466,1.4753442581578657
20260301_204447_w50_lp0_seed1_ld_mismatch_p20,ld_mismatch,0.2,50.0,0,1,5.232036787523744,4.591578462700137,7.252852307431034,0.000302443897601022,0.00020119147186952038,0.010068445284592773,0.009990889921357453,0.010062426433594512,10.590170900711733,10.584122551334888,1.4854641083153466,1.4753442581578657
20260301_204447_w50_lp0_seed2_healthy_r0,healthy,0.0,50.0,0,2,5.231968963516418,4.591495707631318,7.247596797907249,0.00029835510211658107,0.00019982912215836098,0.01005909396710436,0.009931956036920707,0.009926025385733209,10.590170900711733,10.584122551334888,1.4854641083153466,1.4753442581578657
20260301_204447_w50_lp0_seed2_healthy_r1,healthy,0.0,50.0,0,2,5.232020419338971,4.591563760472628,7.251336686680723,0.00029855877769950086,0.00019887984432799156,0.009989484164300731,0.009954398548339145,0.009983933762375894,10.590170900711733,10.584122551334888,1.4854641083153466,1.4753442581578657
20260301_204447_w50_lp0_seed2_healthy_r2,healthy,0.0,50.0,0,2,5.232145009337237,4.591594056623448,7.246078920490767,0.0003017731992199886,0.00020108888049163434,0.010051899093753982,0.010002409964634636,0.010034157599338086,10.590170900711733,10.584122551334888,1.4854641083153466,1.4753442581578657
20260301_204447_w50_lp0_seed2_rs_drift_p02,rs_drift,0.02,50.0,0,2,5.236083211520364,4.597818180515317,7.247805037909785,0.018104927351230815,0.00033735049985849454,0.011583125498106627,0.014254181967184462,0.13329507437025692,10.617577438007089,10.61168675137187,1.5150943252594868,1.5047794742317335
20260301_204447_w50_lp0_seed2_rs_drift_p05,rs_drift,0.05,50.0,0,2,5.242304848890629,4.607399233498241,7.248121114327887,0.11168353364987495,0.001056376741222591,0.017345720281669752,0.02748640989894209,0.3326066098390895,10.65869529872579,10.653034220143264,1.5595536577636167,1.548935670885981
20260301_204447_w50_lp0_seed2_rs_drift_p08,rs_drift,0.08,50.0,0,2,5.248587197246135,4.617118733330944,7.2484417723168875,0.28551305601285965,0.002380751269012382,0.024660051325187393,0.042102650007469905,0.5321017804366447,10.699822793046728,10.694383080000701,1.604029433732048,1.5930959280334887
20260301_204447_w50_lp0_seed2_rs_drift_p10,rs_drift,0.1,50.0,0,2,5.252809377072224,4.623671471504868,7.248658158502131,0.4459881101879504,0.003594668715294575,0.02984903454846317,0.051997152343366146,0.6651266356662134,10.727246458652461,10.721949753260377,1.6336889163164652,1.6225383627400818
20260301_204447_w50_lp0_seed2_rs_drift_p15,rs_drift,0.15,50.0,0,2,5.263484606752482,4.640318387460795,7.249208581758452,1.0032584711928783,0.007765946251689658,0.04325469615256758,0.07677875690865746,0.9977437170642511,10.795824239260067,10.790869093890576,1.707868415618157,1.6961524034076858
20260301_204447_w50_lp0_seed2_rs_drift_p20,rs_drift,0.2,50.0,0,2,5.2743326058494615,4.657338893019804,7.249773058160443,1.7835440502599442,0.013525199383942862,0.05692695208462264,0.10141262993482587,1.3304205541391794,10.864428531339941,10.85979218807585,1.782091157781117,1.769777862112132
20260301_204447_w50_lp0_seed2_rs_drift_p30,rs_drift,0.3,50.0,0,2,5.296555162692521,4.692626136406184,7.250946985891353,4.013371444495265,0.02964424452594274,0.0845556352080621,0.14998196251717694,1.9959276539918278,11.001716353822195,10.997649432561035,1.9306640850904566,1.9170633078744923
20260301_204447_w50_lp0_seed2_rs_drift_p40,rs_drift,0.4,50.0,0,2,5.31949337446016,4.7295699297727465,7.253121543486358,7.13591237254752,0.05165422923940862,0.11234355689026294,0.19756810082767123,2.6616269729825235,11.139109577404154,11.135521094410288,2.0794054962968245,2.06439524238396
20260301_204447_w50_lp0_seed2_ld_mismatch_m20,ld_mismatch,-0.2,50.0,0,2,5.231968963516418,4.591495707631318,7.247596797907249,0.00029835510211658107,0.00019982912215836098,0.01005909396710436,0.009931956036920707,0.009926025385733209,10.590170900711733,10.584122551334888,1.4854641083153466,1.4753442581578657
20260301_204447_w50_lp0_seed2_ld_mismatch_m10,ld_mismatch,-0.1,50.0,0,2,5.231968963516418,4.591495707631318,7.247596797907249,0.00029835510211658107,0.00019982912215836098,0.01005909396710436,0.009931956036920707,0.009926025385733209,10.590170900711733,10.584122551334888,1.4854641083153466,1.4753442581578657
20260301_204447_w50_lp0_seed2_ld_mismatch_m05,ld_mismatch,-0.05,50.0,0,2,5.231968963516418,4.591495707631318,7.247596797907249,0.00029835510211658107,0.00019982912215836098,0.01005909396710436,0.009931956036920707,0.009926025385733209,10.590170900711733,10.584122551334888,1.4854641083153466,1.4753442581578657
20260301_204447_w50_lp0_seed2_ld_mismatch_p05,ld_mismatch,0.05,50.0,0,2,5.231968963516418,4.591495707631318,7.247596797907249,0.00029835510211658107,0.00019982912215836098,0.01005909396710436,0.009931956036920707,0.009926025385733209,10.590170900711733,10.584122551334888,1.4854641083153466,1.4753442581578657
20260301_204447_w50_lp0_seed2_ld_mismatch_p10,ld_mismatch,0.1,50.0,0,2,5.231968963516418,4.591495707631318,7.247596797907249,0.00029835510211658107,0.00019982912215836098,0.01005909396710436,0.009931956036920707,0.009926025385733209,10.590170900711733,10.584122551334888,1.4854641083153466,1.4753442581578657
20260301_204447_w50_lp0_seed2_ld_mismatch_p20,ld_mismatch,0.2,50.0,0,2,5.231968963516418,4.591495707631318,7.247596797907249,0.00029835510211658107,0.00019982912215836098,0.01005909396710436,0.009931956036920707,0.009926025385733209,10.590170900711733,10.584122551334888,1.4854641083153466,1.4753442581578657
20260301_204447_w50_lp1_seed0_healthy_r0,healthy,0.0,50.0,1,0,4.732416912904511,4.530697283150993,5.680831704118347,0.00030087305024487234,0.00020122879765109385,0.01002418497133003,0.01003715663480724,0.009982196781960296,10.382830080517227,10.381354597386567,1.2827385359775783,1.277082769724006
20260301_204447_w50_lp1_seed0_healthy_r1,healthy,0.0,50.0,1,0,4.732296885768954,4.530541873113325,5.678940701238332,0.0002965575254785894,0.00019678739416127323,0.00983892623643379,0.009999146197315447,0.00998849995331212,10.382830080517227,10.381354597386567,1.2827385359775783,1.277082769724006
20260301_204447_w50_lp1_seed0_healthy_r2,healthy,0.0,50.0,1,0,4.732296224421714,4.530566045493518,5.676473566815382,0.00029591595153927815,0.00019559356834200975,0.009869420889431523,0.009908990849186533,0.010016106189396573,10.382830080517227,10.381354597386567,1.2827385359775783,1.277082769724006
20260301_204447_w50_lp1_seed0_rs_drift_p02,rs_drift,0.02,50.0,1,0,4.738531304505223,4.538425778182582,5.684791279121377,0.013887405449214199,0.00028611677290470215,0.010924877486910966,0.01291370685747079,0.11662456292012201,10.406656032383836,10.40523889907563,1.3083910370610412,1.3025386354698931
20260301_204447_w50_lp1_seed0_rs_drift_p05,rs_drift,0.05,50.0,1,0,4.747767356603819,4.550031730240268,5.690764083125025,0.08512555189573659,0.0007356894544341448,0.014837901708518625,0.022705200446648446,0.2904993329446773,10.442401166069038,10.441067969417833,1.3468858343753953,1.340727444077176
20260301_204447_w50_lp1_seed0_rs_drift_p08,rs_drift,0.08,50.0,1,0,4.757080452166293,4.5616536086554085,5.697178215585581,0.21743651725190247,0.0015675720451193789,0.020197979473121765,0.034053100744612534,0.4646169876433524,10.478153820793153,10.47690018197429,1.3853997040504735,1.3789222857278036
20260301_204447_w50_lp1_seed0_rs_drift_p10,rs_drift,0.1,50.0,1,0,4.763331810683157,4.56941041743004,5.702424469568783,0.3395970142432943,0.002332226184694473,0.024113814976189488,0.04184196591926069,0.580745028440709,10.50199314379977,10.500790069867882,1.411086129084778,1.4043888768655859
20260301_204447_w50_lp1_seed0_rs_drift_p15,rs_drift,0.15,50.0,1,0,4.779108649004292,4.588833738130171,5.71564016684281,0.7639390354730625,0.004969457796508527,0.034415534627270705,0.06152258750107685,0.8711886005203202,10.561606404329613,10.560520903720311,1.4753387008562926,1.4680671774874168
20260301_204447_w50_lp1_seed0_rs_drift_p20,rs_drift,0.2,50.0,1,0,4.795096257124094,4.608302089823243,5.729001466584862,1.358376312808229,0.008627753865221289,0.04504657789442623,0.08123151903801061,1.1617867958205614,10.62124134397211,10.62026047651556,1.5396430808854054,1.531762454911474
20260301_204447_w50_lp1_seed0_rs_drift_p30,rs_drift,0.3,50.0,1,0,4.827697370802626,4.647375496251376,5.756174567654199,3.0584385152147537,0.018936727010254405,0.06667532389232773,0.12037910198247698,1.7434166995312679,10.740577864637116,10.739765862234007,1.668406294050329,1.6592043733628685
20260301_204447_w50_lp1_seed0_rs_drift_p40,rs_drift,0.4,50.0,1,0,4.8611223959497805,4.686633896412209,5.783972097225167,5.441590457185599,0.03313090420591239,0.08851504268170628,0.1590471358590531,2.325609501395212,10.86000593284278,10.859306272449292,1.7973750715494632,1.786715491904685
20260301_204447_w50_lp1_seed0_ld_mismatch_m20,ld_mismatch,-0.2,50.0,1,0,4.732416912904511,4.530697283150993,5.680831704118347,0.00030087305024487234,0.00020122879765109385,0.01002418497133003,0.01003715663480724,0.009982196781960296,10.382830080517227,10.381354597386567,1.2827385359775783,1.277082769724006
20260301_204447_w50_lp1_seed0_ld_mismatch_m10,ld_mismatch,-0.1,50.0,1,0,4.732416912904511,4.530697283150993,5.680831704118347,0.00030087305024487234,0.00020122879765109385,0.01002418497133003,0.01003715663480724,0.009982196781960296,10.382830080517227,10.381354597386567,1.2827385359775783,1.277082769724006
20260301_204447_w50_lp1_seed0_ld_mismatch_m05,ld_mismatch,-0.05,50.0,1,0,4.732416912904511,4.530697283150993,5.680831704118347,0.00030087305024487234,0.00020122879765109385,0.01002418497133003,0.01003715663480724,0.009982196781960296,10.382830080517227,10.381354597386567,1.2827385359775783,1.277082769724006
20260301_204447_w50_lp1_seed0_ld_mismatch_p05,ld_mismatch,0.05,50.0,1,0,4.732416912904511,4.530697283150993,5.680831704118347,0.00030087305024487234,0.00020122879765109385,0.01002418497133003,0.01003715663480724,0.009982196781960296,10.382830080517227,10.381354597386567,1.2827385359775783,1.277082769724006
20260301_204447_w50_lp1_seed0_ld_mismatch_p10,ld_mismatch,0.1,50.0,1,0,4.732416912904511,4.530697283150993,5.680831704118347,0.00030087305024487234,0.00020122879765109385,0.01002418497133003,0.01003715663480724,0.009982196781960296,10.382830080517227,10.381354597386567,1.2827385359775783,1.277082769724006
20260301_204447_w50_lp1_seed0_ld_mismatch_p20,ld_mismatch,0.2,50.0,1,0,4.732416912904511,4.530697283150993,5.680831704118347,0.00030087305024487234,0.00020122879765109385,0.01002418497133003,0.01003715663480724,0.009982196781960296,10.382830080517227,10.381354597386567,1.2827385359775783,1.277082769724006
20260301_204447_w50_lp1_seed1_healthy_r0,healthy,0.0,50.0,1,1,4.732301117572101,4.5304733548575715,5.683099463182984,0.000302443897601022,0.00020119147186952038,0.010068445284592773,0.009990889921357453,0.010062426433594514,10.382830080517227,10.381354597386567,1.2827385359775783,1.277082769724006
20260301_204447_w50_lp1_seed1_healthy_r1,healthy,0.0,50.0,1,1,4.732328381343569,4.530565412731093,5.675893545115407,0.00029918837596215305,0.0001994740603445572,0.010056144627987929,0.009917056799552312,0.009985705564335248,10.382830080517227,10.381354597386567,1.2827385359775783,1.277082769724006
20260301_204447_w50_lp1_seed1_healthy_r2,healthy,0.0,50.0,1,1,4.732322790149575,4.530584688436408,5.680755905163068,0.0003026969357411837,0.0002002875816315389,0.009952731689825084,0.01006134750129874,0.010119750694046015,10.382830080517227,10.381354597386567,1.2827385359775783,1.277082769724006
20260301_204447_w50_lp1_seed1_rs_drift_p02,rs_drift,0.02,50.0,1,1,4.7384152423215795,4.538201849889158,5.686950652184024,0.013858909277563497,0.00028705201225637554,0.010979172500393784,0.012903866996484907,0.11649831443118445,10.406656032383836,10.40523889907563,1.3083910370610412,1.3025386354698931
20260301_204447_w50_lp1_seed1_rs_drift_p05,rs_drift,0.05,50.0,1,1,4.747650902271579,4.549807801946846,5.692760178796199,0.08505204046449302,0.0007380153135885657,0.014892329500102662,0.022720779820440528,0.2903687744074842,10.442401166069038,10.441067969417833,1.3468858343753953,1.340727444077176
20260301_204447_w50_lp1_seed1_rs_drift_p08,rs_drift,0.08,50.0,1,1,4.756963615366904,4.561429680361986,5.6986095112009,0.21731809284976453,0.0015712083371953588,0.020247986439609865,0.03407678656118757,0.46448561281547696,10.478153820793153,10.47690018197429,1.3853997040504735,1.3789222857278036
20260301_204447_w50_lp1_seed1_rs_drift_p10,rs_drift,0.1,50.0,1,1,4.763214724243309,4.569186489136618,5.702531470362011,0.3394487046969664,0.0023366925133191728,0.02416102583445407,0.041868094582223535,0.5806134791611776,10.50199314379977,10.500790069867882,1.411086129084778,1.4043888768655859
20260301_204447_w50_lp1_seed1_rs_drift_p15,rs_drift,0.15,50.0,1,1,4.778990956962549,4.588609809836748,5.712416076291149,0.7637162121729822,0.00497585100058975,0.03445730095212514,0.061551160928811306,0.8710570366930013,10.561606404329613,10.560520903720311,1.4753387008562926,1.4680671774874168
20260301_204447_w50_lp1_seed1_rs_drift_p20,rs_drift,0.2,50.0,1,1,4.794977985589568,4.60807816152982,5.724399927224312,1.3580792607249337,0.008635869816478467,0.04508446536110108,0.08126045040228452,1.1616554527520004,10.62124134397211,10.62026047651556,1.5396430808854054,1.531762454911474
20260301_204447_w50_lp1_seed1_rs_drift_p30,rs_drift,0.3,50.0,1,1,4.827578016987206,4.647151567957954,5.7506230996914525,3.057993864344796,0.018947714932209418,0.06670778827775921,0.12040675195062388,1.7432860205406877,10.740577864637116,10.739765862234007,1.668406294050329,1.6592043733628685
20260301_204447_w50_lp1_seed1_rs_drift_p40,rs_drift,0.4,50.0,1,1,4.8610020593763466,4.686409968118785,5.779677807059905,5.440999360638694,0.033144064794584205,0.0885436014974314,0.15907261055394883,2.3254795840523115,10.86000593284278,10.859306272449292,1.7973750715494632,1.786715491904685
20260301_204447_w50_lp1_seed1_ld_mismatch_m20,ld_mismatch,-0.2,50.0,1,1,4.732301117572101,4.5304733548575715,5.683099463182984,0.000302443897601022,0.00020119147186952038,0.010068445284592773,0.009990889921357453,0.010062426433594514,10.382830080517227,10.381354597386567,1.2827385359775783,1.277082769724006
20260301_204447_w50_lp1_seed1_ld_mismatch_m10,ld_mismatch,-0.1,50.0,1,1,4.732301117572101,4.5304733548575715,5.683099463182984,0.000302443897601022,0.00020119147186952038,0.010068445284592773,0.009990889921357453,0.010062426433594514,10.382830080517227,10.381354597386567,1.2827385359775783,1.277082769724006
20260301_204447_w50_lp1_seed1_ld_mismatch_m05,ld_mismatch,-0.05,50.0,1,1,4.732301117572101,4.5304733548575715,5.683099463182984,0.000302443897601022,0.00020119147186952038,0.010068445284592773,0.009990889921357453,0.010062426433594514,10.382830080517227,10.381354597386567,1.2827385359775783,1.277082769724006
20260301_204447_w50_lp1_seed1_ld_mismatch_p05,ld_mismatch,0.05,50.0,1,1,4.732301117572101,4.5304733548575715,5.683099463182984,0.000302443897601022,0.00020119147186952038,0.010068445284592773,0.009990889921357453,0.010062426433594514,10.382830080517227,10.381354597386567,1.2827385359775783,1.277082769724006
20260301_204447_w50_lp1_seed1_ld_mismatch_p10,ld_mismatch,0.1,50.0,1,1,4.732301117572101,4.5304733548575715,5.683099463182984,0.000302443897601022,0.00020119147186952038,0.010068445284592773,0.009990889921357453,0.010062426433594514,10.382830080517227,10.381354597386567,1.2827385359775783,1.277082769724006
20260301_204447_w50_lp1_seed1_ld_mismatch_p20,ld_mismatch,0.2,50.0,1,1,4.732301117572101,4.5304733548575715,5.683099463182984,0.000302443897601022,0.00020119147186952038,0.010068445284592773,0.009990889921357453,0.010062426433594514,10.382830080517227,10.381354597386567,1.2827385359775783,1.277082769724006
20260301_204447_w50_lp1_seed2_healthy_r0,healthy,0.0,50.0,1,2,4.732212195412793,4.530442635823066,5.678840599728197,0.00029835510211658107,0.000199829122158361,0.01005909396710436,0.009931956036920707,0.009926025385733209,10.382830080517227,10.381354597386567,1.2827385359775783,1.277082769724006
20260301_204447_w50_lp1_seed2_healthy_r1,healthy,0.0,50.0,1,2,4.732257214983608,4.530484095474603,5.6780266008944835,0.00029855877769950086,0.00019887984432799156,0.009989484164300731,0.009954398548339146,0.009983933762375894,10.382830080517227,10.381354597386567,1.2827385359775783,1.277082769724006
20260301_204447_w50_lp1_seed2_healthy_r2,healthy,0.0,50.0,1,2,4.732397278855614,4.5306698985685765,5.678557014442475,0.0003017731992199885,0.00020108888049163434,0.010051899093753982,0.010002409964634635,0.010034157599338083,10.382830080517227,10.381354597386567,1.2827385359775783,1.277082769724006
20260301_204447_w50_lp1_seed2_rs_drift_p02,rs_drift,0.02,50.0,1,2,4.738326472349112,4.5381711308546535,5.683517258895783,0.013834753014042718,0.00028543315340023476,0.01103539012925815,0.012792705659683825,0.11640154578287387,10.406656032383836,10.40523889907563,1.3083910370610412,1.3025386354698931
20260301_204447_w50_lp1_seed2_rs_drift_p05,rs_drift,0.05,50.0,1,2,4.747562358320726,4.549777082912341,5.6905703332968685,0.0849977483698768,0.0007360356895035348,0.01500579330150642,0.022602253358813586,0.29027868106420296,10.442401166069038,10.441067969417833,1.3468858343753953,1.340727444077176
20260301_204447_w50_lp1_seed2_rs_drift_p08,rs_drift,0.08,50.0,1,2,4.756875294780031,4.561398961327481,5.697669681333139,0.21723362469865642,0.0015688972990584454,0.020384984082483754,0.03396100297422514,0.464397165580926,10.478153820793153,10.47690018197429,1.3853997040504735,1.3789222857278036
20260301_204447_w50_lp1_seed2_rs_drift_p10,rs_drift,0.1,50.0,1,2,4.7631265511174705,4.569155770102113,5.702428609386573,0.33934409748920996,0.0023341770820596514,0.02430601354330155,0.041753979303684255,0.5805255553437336,10.50199314379977,10.500790069867882,1.411086129084778,1.4043888768655859
20260301_204447_w50_lp1_seed2_rs_drift_p15,rs_drift,0.15,50.0,1,2,4.778903147537526,4.588579090802243,5.714418466944274,0.7635611839171413,0.004972883243367727,0.03461246870335948,0.06143989138683993,0.8709697472781552,10.561606404329613,10.560520903720311,1.4753387008562926,1.4680671774874168
20260301_204447_w50_lp1_seed2_rs_drift_p20,rs_drift,0.2,50.0,1,2,4.794890532981193,4.608047442495315,5.726543034160997,1.357873710110125,0.00863253420024515,0.04524459257162254,0.08115085362011312,1.1615684120661511,10.62124134397211,10.62026047651556,1.5396430808854054,1.531762454911474
20260301_204447_w50_lp1_seed2_rs_drift_p30,rs_drift,0.3,50.0,1,2,4.827491258233266,4.647120848923447,5.7512092662624354,3.0576869782843996,0.0189438967023621,0.06687345018296587,0.1202989541225878,1.7431990940744655,10.740577864637116,10.739765862234007,1.668406294050329,1.6592043733628685
20260301_204447_w50_lp1_seed2_rs_drift_p40,rs_drift,0.4,50.0,1,2,4.860915969406768,4.686379249084282,5.777117358627443,5.440590764889557,0.033140094257567185,0.08871298734131709,0.15896571999820117,2.3253925841956216,10.86000593284278,10.859306272449292,1.7973750715494632,1.786715491904685
20260301_204447_w50_lp1_seed2_ld_mismatch_m20,ld_mismatch,-0.2,50.0,1,2,4.732212195412793,4.530442635823066,5.678840599728197,0.00029835510211658107,0.000199829122158361,0.01005909396710436,0.009931956036920707,0.009926025385733209,10.382830080517227,10.381354597386567,1.2827385359775783,1.277082769724006
20260301_204447_w50_lp1_seed2_ld_mismatch_m10,ld_mismatch,-0.1,50.0,1,2,4.732212195412793,4.530442635823066,5.678840599728197,0.00029835510211658107,0.000199829122158361,0.01005909396710436,0.009931956036920707,0.009926025385733209,10.382830080517227,10.381354597386567,1.2827385359775783,1.277082769724006
20260301_204447_w50_lp1_seed2_ld_mismatch_m05,ld_mismatch,-0.05,50.0,1,2,4.732212195412793,4.530442635823066,5.678840599728197,0.00029835510211658107,0.000199829122158361,0.01005909396710436,0.009931956036920707,0.009926025385733209,10.382830080517227,10.381354597386567,1.2827385359775783,1.277082769724006
20260301_204447_w50_lp1_seed2_ld_mismatch_p05,ld_mismatch,0.05,50.0,1,2,4.732212195412793,4.530442635823066,5.678840599728197,0.00029835510211658107,0.000199829122158361,0.01005909396710436,0.009931956036920707,0.009926025385733209,10.382830080517227,10.381354597386567,1.2827385359775783,1.277082769724006
20260301_204447_w50_lp1_seed2_ld_mismatch_p10,ld_mismatch,0.1,50.0,1,2,4.732212195412793,4.530442635823066,5.678840599728197,0.00029835510211658107,0.000199829122158361,0.01005909396710436,0.009931956036920707,0.009926025385733209,10.382830080517227,10.381354597386567,1.2827385359775783,1.277082769724006
20260301_204447_w50_lp1_seed2_ld_mismatch_p20,ld_mismatch,0.2,50.0,1,2,4.732212195412793,4.530442635823066,5.678840599728197,0.00029835510211658107,0.000199829122158361,0.01005909396710436,0.009931956036920707,0.009926025385733209,10.382830080517227,10.381354597386567,1.2827385359775783,1.277082769724006
20260301_204447_w50_lp2_seed0_healthy_r0,healthy,0.0,50.0,2,0,5.076408244601286,4.140083148127539,10.250769530249514,0.00030087305024487234,0.00020122879765109385,0.01002418497133003,0.01003715663480724,0.009982196781960297,10.964496154188565,10.94427458282169,1.4701387095215208,1.4560597977304781
20260301_204447_w50_lp2_seed0_healthy_r1,healthy,0.0,50.0,2,0,5.076010526102675,4.1398552494285115,10.265128569615335,0.00029655752547858943,0.00019678739416127323,0.00983892623643379,0.009999146197315447,0.00998849995331212,10.964496154188565,10.94427458282169,1.4701387095215208,1.4560597977304781
20260301_204447_w50_lp2_seed0_healthy_r2,healthy,0.0,50.0,2,0,5.076157150915431,4.13988258471134,10.258461761704275,0.00029591595153927815,0.00019559356834200975,0.009869420889431523,0.009908990849186533,0.010016106189396575,10.964496154188565,10.94427458282169,1.4701387095215208,1.4560597977304781
20260301_204447_w50_lp2_seed0_rs_drift_p02,rs_drift,0.02,50.0,2,0,5.079881683261561,4.144025429769003,10.252486177619403,0.01736271421627385,0.0003792101956479659,0.01160403549746984,0.015638304122296186,0.13032077355750266,10.991485120097362,10.971502571318505,1.499306632090618,1.485058551611348
20260301_204447_w50_lp2_seed0_rs_drift_p05,rs_drift,0.05,50.0,2,0,5.085092812431943,4.149938286775348,10.255052713001511,0.10678676085236784,0.001317040243299731,0.017773920477330615,0.03164060672877905,0.32476102076614444,11.031974673119297,11.012341852107165,1.543062802331461,1.5285545508421234
20260301_204447_w50_lp2_seed0_rs_drift_p08,rs_drift,0.08,50.0,2,0,5.090304723178231,4.155830330046443,10.25760881359691,0.2727736112996616,0.003046472926339814,0.025552071102782136,0.04892406962526912,0.51935261467843,11.072471472780352,11.053177887742098,1.5868235514269646,1.572048010581059
20260301_204447_w50_lp2_seed0_rs_drift_p10,rs_drift,0.1,50.0,2,0,5.093779557875647,4.159753343357948,10.259306906495837,0.42594732677274133,0.004632019299704989,0.03104770290736183,0.06056450646939332,0.6490880583349506,11.099473324082439,11.08040010761995,1.6159996581301808,1.6010422501620816
20260301_204447_w50_lp2_seed0_rs_drift_p15,rs_drift,0.15,50.0,2,0,5.102466573505557,4.169548504473193,10.263530432957097,0.9576047063259954,0.010079950238859096,0.0452044617602445,0.08964656644749809,0.9734088329613289,11.166991732937248,11.148449342292139,1.688946915795116,1.673522996626371
20260301_204447_w50_lp2_seed0_rs_drift_p20,rs_drift,0.2,50.0,2,0,5.111152071900331,4.17932460901917,10.267721542972083,1.7015848381638277,0.01759917520407689,0.059610712860070886,0.11851471687681268,1.2976847317279148,11.234529567164188,11.216489558765163,1.7619028485264765,1.7459968981097627
20260301_204447_w50_lp2_seed0_rs_drift_p30,rs_drift,0.3,50.0,2,0,5.128511954761041,4.198738832031585,10.275999151800114,3.8258344150341816,0.038624905003914294,0.08867000493509199,0.1753925175961764,1.9460754122156385,11.369662364887935,11.352542993984592,1.9078361580744143,1.890924634314208
20260301_204447_w50_lp2_seed0_rs_drift_p40,rs_drift,0.4,50.0,2,0,5.145847242621597,4.218035793145389,10.28412427715832,6.797370158591916,0.06729067638447503,0.11784516683739692,0.23109130887495774,2.594239673239048,11.504869742566019,11.488560615786753,2.053793716426163,2.03582647303382
20260301_204447_w50_lp2_seed0_ld_mismatch_m20,ld_mismatch,-0.2,50.0,2,0,5.076408244601286,4.140083148127539,10.250769530249514,0.00030087305024487234,0.00020122879765109385,0.01002418497133003,0.01003715663480724,0.009982196781960297,10.964496154188565,10.94427458282169,1.4701387095215208,1.4560597977304781
20260301_204447_w50_lp2_seed0_ld_mismatch_m10,ld_mismatch,-0.1,50.0,2,0,5.076408244601286,4.140083148127539,10.250769530249514,0.00030087305024487234,0.00020122879765109385,0.01002418497133003,0.01003715663480724,0.009982196781960297,10.964496154188565,10.94427458282169,1.4701387095215208,1.4560597977304781
20260301_204447_w50_lp2_seed0_ld_mismatch_m05,ld_mismatch,-0.05,50.0,2,0,5.076408244601286,4.140083148127539,10.250769530249514,0.00030087305024487234,0.00020122879765109385,0.01002418497133003,0.01003715663480724,0.009982196781960297,10.964496154188565,10.94427458282169,1.4701387095215208,1.4560597977304781
20260301_204447_w50_lp2_seed0_ld_mismatch_p05,ld_mismatch,0.05,50.0,2,0,5.076408244601286,4.140083148127539,10.250769530249514,0.00030087305024487234,0.00020122879765109385,0.01002418497133003,0.01003715663480724,0.009982196781960297,10.964496154188565,10.94427458282169,1.4701387095215208,1.4560597977304781
20260301_204447_w50_lp2_seed0_ld_mismatch_p10,ld_mismatch,0.1,50.0,2,0,5.076408244601286,4.140083148127539,10.250769530249514,0.00030087305024487234,0.00020122879765109385,0.01002418497133003,0.01003715663480724,0.009982196781960297,10.964496154188565,10.94427458282169,1.4701387095215208,1.4560597977304781
20260301_204447_w50_lp2_seed0_ld_mismatch_p20,ld_mismatch,0.2,50.0,2,0,5.076408244601286,4.140083148127539,10.250769530249514,0.00030087305024487234,0.00020122879765109385,0.01002418497133003,0.01003715663480724,0.009982196781960297,10.964496154188565,10.94427458282169,1.4701387095215208,1.4560597977304781
20260301_204447_w50_lp2_seed1_healthy_r0,healthy,0.0,50.0,2,1,5.076055994309093,4.139789666733277,10.250788596272294,0.000302443897601022,0.00020119147186952038,0.010068445284592773,0.009990889921357453,0.010062426433594514,10.964496154188565,10.94427458282169,1.4701387095215208,1.4560597977304781
20260301_204447_w50_lp2_seed1_healthy_r1,healthy,0.0,50.0,2,1,5.076027164072006,4.139823998615177,10.2581039493924,0.00029918837596215316,0.0001994740603445572,0.010056144627987929,0.009917056799552312,0.009985705564335248,10.964496154188565,10.94427458282169,1.4701387095215208,1.4560597977304781
20260301_204447_w50_lp2_seed1_healthy_r2,healthy,0.0,50.0,2,1,5.0761658918127655,4.139902157360251,10.249606866120665,0.0003026969357411837,0.0002002875816315389,0.009952731689825084,0.010061347501298739,0.010119750694046015,10.964496154188565,10.94427458282169,1.4701387095215208,1.4560597977304781
